2025-07-20 07:28:13.154 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 07:28:13.189 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 07:28:13.190 | WARNING  | agent_memory_system.utils.logger:warning:179 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 07:28:13.194 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储初始化完成
2025-07-20 07:28:13.194 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器初始化完成
2025-07-20 07:28:13.195 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 07:28:13.222 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 07:28:13.243 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 07:28:13.275 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 07:28:13.275 | WARNING  | agent_memory_system.utils.logger:warning:179 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 07:28:13.277 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储初始化完成
2025-07-20 07:28:13.277 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器初始化完成
2025-07-20 07:28:13.278 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 07:28:13.309 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 07:28:13.468 | WARNING  | __main__:init_app:45 | 环境变量文件不存在: /app/.env
