2025-07-20 15:34:04.517 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 15:34:04.519 | INFO     | agent_memory_system.utils.logger:info:176 | 加载向量索引成功
2025-07-20 15:34:04.530 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 15:34:04.530 | WARNING  | agent_memory_system.utils.logger:warning:179 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 15:34:04.532 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储初始化完成
2025-07-20 15:34:04.533 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器初始化完成
2025-07-20 15:34:04.533 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 15:34:04.535 | INFO     | agent_memory_system.utils.logger:info:176 | 加载向量索引成功
2025-07-20 15:34:04.545 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 15:34:04.554 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 15:34:04.555 | INFO     | agent_memory_system.utils.logger:info:176 | 加载向量索引成功
2025-07-20 15:34:04.562 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 15:34:04.562 | WARNING  | agent_memory_system.utils.logger:warning:179 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 15:34:04.564 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储初始化完成
2025-07-20 15:34:04.564 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器初始化完成
2025-07-20 15:34:04.566 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 15:34:04.567 | INFO     | agent_memory_system.utils.logger:info:176 | 加载向量索引成功
2025-07-20 15:34:04.578 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
