2025-07-20 15:34:25.903 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 15:34:25.904 | INFO     | agent_memory_system.utils.logger:info:176 | 加载向量索引成功
2025-07-20 15:34:25.919 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 15:34:25.920 | WARNING  | agent_memory_system.utils.logger:warning:179 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 15:34:25.922 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储初始化完成
2025-07-20 15:34:25.925 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器初始化完成
2025-07-20 15:34:25.925 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 15:34:25.926 | INFO     | agent_memory_system.utils.logger:info:176 | 加载向量索引成功
2025-07-20 15:34:25.939 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 15:34:25.950 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 15:34:25.951 | INFO     | agent_memory_system.utils.logger:info:176 | 加载向量索引成功
2025-07-20 15:34:25.966 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 15:34:25.966 | WARNING  | agent_memory_system.utils.logger:warning:179 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 15:34:25.968 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储初始化完成
2025-07-20 15:34:25.968 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器初始化完成
2025-07-20 15:34:25.969 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 15:34:25.970 | INFO     | agent_memory_system.utils.logger:info:176 | 加载向量索引成功
2025-07-20 15:34:25.982 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 15:34:26.087 | WARNING  | __main__:init_app:45 | 环境变量文件不存在: /app/.env
