2025-07-20 08:10:53.445 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 08:10:53.462 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 08:10:53.462 | WARNING  | agent_memory_system.utils.logger:warning:179 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 08:10:53.464 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储初始化完成
2025-07-20 08:10:53.464 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器初始化完成
2025-07-20 08:10:53.464 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 08:10:53.477 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 08:10:53.482 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 08:10:53.494 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 08:10:53.494 | WARNING  | agent_memory_system.utils.logger:warning:179 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 08:10:53.496 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储初始化完成
2025-07-20 08:10:53.496 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器初始化完成
2025-07-20 08:10:53.497 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 08:10:53.508 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 08:10:53.583 | WARNING  | __main__:init_app:45 | 环境变量文件不存在: /app/.env
