2025-07-20 15:19:07.552 | INFO     | __main__:main:160 | 启动服务: host=0.0.0.0, port=8000, debug=False
2025-07-20 15:19:07.582 | INFO     | agent_memory_system.utils.logger:info:176 | API服务启动
2025-07-20 15:19:07.582 | INFO     | agent_memory_system.utils.logger:info:176 | API服务启动
2025-07-20 15:19:17.644 | INFO     | agent_memory_system.utils.logger:info:176 | WebSocket客户端连接: 95ef0780-a580-4941-b200-367d2cdac327
2025-07-20 15:20:11.314 | INFO     | agent_memory_system.utils.logger:info:176 | WebSocket客户端断开: 95ef0780-a580-4941-b200-367d2cdac327
2025-07-20 15:20:11.414 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储连接池已关闭
2025-07-20 15:20:11.415 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器已关闭
2025-07-20 15:20:11.415 | INFO     | agent_memory_system.utils.logger:info:176 | API服务关闭
2025-07-20 15:20:11.415 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储连接池已关闭
2025-07-20 15:20:11.415 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器已关闭
2025-07-20 15:20:11.415 | INFO     | agent_memory_system.utils.logger:info:176 | API服务关闭
