2025-07-20 08:32:40.658 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 08:32:40.711 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 08:32:40.712 | WARNING  | agent_memory_system.utils.logger:warning:179 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 08:32:40.715 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储初始化完成
2025-07-20 08:32:40.716 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器初始化完成
2025-07-20 08:32:40.716 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 08:32:40.732 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 08:32:40.741 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 08:32:40.756 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 08:32:40.757 | WARNING  | agent_memory_system.utils.logger:warning:179 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 08:32:40.760 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储初始化完成
2025-07-20 08:32:40.760 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器初始化完成
2025-07-20 08:32:40.761 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 08:32:40.778 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 08:32:40.890 | WARNING  | __main__:init_app:45 | 环境变量文件不存在: /app/.env
