2025-07-20 05:26:46.126 | INFO     | agent_memory_system.utils.logger:info:170 | 使用CPU向量索引
2025-07-20 05:26:46.159 | INFO     | agent_memory_system.utils.logger:info:170 | 图存储初始化完成
2025-07-20 05:26:46.160 | WARNING  | agent_memory_system.utils.logger:warning:173 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 05:26:46.163 | INFO     | agent_memory_system.utils.logger:info:170 | 缓存存储初始化完成
2025-07-20 05:26:46.164 | INFO     | agent_memory_system.utils.logger:info:170 | 记忆管理器初始化完成
2025-07-20 05:26:46.165 | INFO     | agent_memory_system.utils.logger:info:170 | 使用CPU向量索引
2025-07-20 05:26:46.191 | INFO     | agent_memory_system.utils.logger:info:170 | 图存储初始化完成
2025-07-20 05:26:46.209 | INFO     | agent_memory_system.utils.logger:info:170 | 使用CPU向量索引
2025-07-20 05:26:46.242 | INFO     | agent_memory_system.utils.logger:info:170 | 图存储初始化完成
2025-07-20 05:26:46.242 | WARNING  | agent_memory_system.utils.logger:warning:173 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 05:26:46.251 | INFO     | agent_memory_system.utils.logger:info:170 | 缓存存储初始化完成
2025-07-20 05:26:46.251 | INFO     | agent_memory_system.utils.logger:info:170 | 记忆管理器初始化完成
2025-07-20 05:26:46.252 | INFO     | agent_memory_system.utils.logger:info:170 | 使用CPU向量索引
2025-07-20 05:26:46.287 | INFO     | agent_memory_system.utils.logger:info:170 | 图存储初始化完成
