2025-07-20 12:23:47.807 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 12:23:47.816 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 12:23:47.816 | WARNING  | agent_memory_system.utils.logger:warning:179 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 12:23:47.818 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储初始化完成
2025-07-20 12:23:47.818 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器初始化完成
2025-07-20 12:23:47.819 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 12:23:47.826 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 12:23:47.831 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 12:23:47.837 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 12:23:47.837 | WARNING  | agent_memory_system.utils.logger:warning:179 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 12:23:47.839 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储初始化完成
2025-07-20 12:23:47.839 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器初始化完成
2025-07-20 12:23:47.840 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 12:23:47.846 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 12:23:47.922 | WARNING  | __main__:init_app:45 | 环境变量文件不存在: /app/.env
