2025-07-20 05:57:23.026 | INFO     | agent_memory_system.utils.logger:info:172 | 使用CPU向量索引
2025-07-20 05:57:23.046 | INFO     | agent_memory_system.utils.logger:info:172 | 图存储初始化完成
2025-07-20 05:57:23.047 | WARNING  | agent_memory_system.utils.logger:warning:175 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 05:57:23.050 | INFO     | agent_memory_system.utils.logger:info:172 | 缓存存储初始化完成
2025-07-20 05:57:23.050 | INFO     | agent_memory_system.utils.logger:info:172 | 记忆管理器初始化完成
2025-07-20 05:57:23.051 | INFO     | agent_memory_system.utils.logger:info:172 | 使用CPU向量索引
2025-07-20 05:57:23.066 | INFO     | agent_memory_system.utils.logger:info:172 | 图存储初始化完成
2025-07-20 05:57:23.073 | INFO     | agent_memory_system.utils.logger:info:172 | 使用CPU向量索引
2025-07-20 05:57:23.089 | INFO     | agent_memory_system.utils.logger:info:172 | 图存储初始化完成
2025-07-20 05:57:23.090 | WARNING  | agent_memory_system.utils.logger:warning:175 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 05:57:23.093 | INFO     | agent_memory_system.utils.logger:info:172 | 缓存存储初始化完成
2025-07-20 05:57:23.093 | INFO     | agent_memory_system.utils.logger:info:172 | 记忆管理器初始化完成
2025-07-20 05:57:23.094 | INFO     | agent_memory_system.utils.logger:info:172 | 使用CPU向量索引
2025-07-20 05:57:23.111 | INFO     | agent_memory_system.utils.logger:info:172 | 图存储初始化完成
2025-07-20 05:57:23.248 | WARNING  | __main__:init_app:43 | 环境变量文件不存在: /app/.env
