2025-07-20 06:57:57.416 | INFO     | __main__:main:160 | 启动服务: host=0.0.0.0, port=8000, debug=False
2025-07-20 06:57:57.456 | INFO     | agent_memory_system.utils.logger:info:176 | API服务启动
2025-07-20 06:57:57.457 | INFO     | agent_memory_system.utils.logger:info:176 | API服务启动
2025-07-20 06:57:59.593 | INFO     | agent_memory_system.utils.logger:info:176 | WebSocket客户端连接: 2d2ca254-5ea6-4d8c-803b-3c9b3d9ed14b
2025-07-20 06:57:59.593 | ERROR    | agent_memory_system.utils.logger:error:182 | WebSocket连接异常: Object of type datetime is not JSON serializable
2025-07-20 06:57:59.594 | INFO     | agent_memory_system.utils.logger:info:176 | WebSocket客户端断开: 2d2ca254-5ea6-4d8c-803b-3c9b3d9ed14b
2025-07-20 06:58:23.935 | INFO     | agent_memory_system.utils.logger:info:176 | WebSocket客户端连接: a28531e7-c666-4f17-87cf-f9992c4bd5d5
2025-07-20 06:58:23.935 | ERROR    | agent_memory_system.utils.logger:error:182 | WebSocket连接异常: Object of type datetime is not JSON serializable
2025-07-20 06:58:23.936 | INFO     | agent_memory_system.utils.logger:info:176 | WebSocket客户端断开: a28531e7-c666-4f17-87cf-f9992c4bd5d5
2025-07-20 07:01:43.550 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储连接池已关闭
2025-07-20 07:01:43.551 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器已关闭
2025-07-20 07:01:43.552 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储连接池已关闭
2025-07-20 07:01:43.552 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器已关闭
