2025-07-20 14:30:53.772 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 14:30:53.792 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 14:30:53.793 | WARNING  | agent_memory_system.utils.logger:warning:179 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 14:30:53.795 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储初始化完成
2025-07-20 14:30:53.799 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器初始化完成
2025-07-20 14:30:53.800 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 14:30:53.816 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 14:30:53.823 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 14:30:53.839 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 14:30:53.840 | WARNING  | agent_memory_system.utils.logger:warning:179 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 14:30:53.842 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储初始化完成
2025-07-20 14:30:53.842 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器初始化完成
2025-07-20 14:30:53.844 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 14:30:53.857 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 14:30:53.980 | WARNING  | __main__:init_app:45 | 环境变量文件不存在: /app/.env
