2025-07-20 15:37:19.480 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 15:37:19.481 | INFO     | agent_memory_system.utils.logger:info:176 | 加载向量索引成功
2025-07-20 15:37:19.495 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 15:37:19.496 | WARNING  | agent_memory_system.utils.logger:warning:179 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 15:37:19.498 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储初始化完成
2025-07-20 15:37:19.499 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器初始化完成
2025-07-20 15:37:19.499 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 15:37:19.500 | INFO     | agent_memory_system.utils.logger:info:176 | 加载向量索引成功
2025-07-20 15:37:19.512 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 15:37:19.519 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 15:37:19.522 | INFO     | agent_memory_system.utils.logger:info:176 | 加载向量索引成功
2025-07-20 15:37:19.533 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 15:37:19.533 | WARNING  | agent_memory_system.utils.logger:warning:179 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 15:37:19.536 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储初始化完成
2025-07-20 15:37:19.536 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器初始化完成
2025-07-20 15:37:19.537 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 15:37:19.538 | INFO     | agent_memory_system.utils.logger:info:176 | 加载向量索引成功
2025-07-20 15:37:19.547 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 15:37:24.306 | INFO     | agent_memory_system.core.embedding.embedding_service:__init__:44 | 初始化Embedding服务: model=all-MiniLM-L6-v2, device=cpu
2025-07-20 15:37:24.862 | ERROR    | agent_memory_system.core.embedding.embedding_service:__init__:52 | Embedding模型加载失败: We couldn't connect to 'https://huggingface.co' to load the files, and couldn't find them in the cached files.
Check your internet connection or see how to run the library in offline mode at 'https://huggingface.co/docs/transformers/installation#offline-mode'.
2025-07-20 15:37:25.238 | ERROR    | agent_memory_system.core.embedding.embedding_service:__init__:59 | 默认Embedding模型也加载失败: We couldn't connect to 'https://huggingface.co' to load the files, and couldn't find them in the cached files.
Check your internet connection or see how to run the library in offline mode at 'https://huggingface.co/docs/transformers/installation#offline-mode'.
