2025-07-20 05:51:19.940 | INFO     | agent_memory_system.utils.logger:info:170 | 使用CPU向量索引
2025-07-20 05:51:19.977 | INFO     | agent_memory_system.utils.logger:info:170 | 图存储初始化完成
2025-07-20 05:51:19.977 | WARNING  | agent_memory_system.utils.logger:warning:173 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 05:51:19.983 | INFO     | agent_memory_system.utils.logger:info:170 | 缓存存储初始化完成
2025-07-20 05:51:19.987 | INFO     | agent_memory_system.utils.logger:info:170 | 记忆管理器初始化完成
2025-07-20 05:51:19.989 | INFO     | agent_memory_system.utils.logger:info:170 | 使用CPU向量索引
2025-07-20 05:51:20.025 | INFO     | agent_memory_system.utils.logger:info:170 | 图存储初始化完成
2025-07-20 05:51:20.050 | INFO     | agent_memory_system.utils.logger:info:170 | 使用CPU向量索引
2025-07-20 05:51:20.081 | INFO     | agent_memory_system.utils.logger:info:170 | 图存储初始化完成
2025-07-20 05:51:20.082 | WARNING  | agent_memory_system.utils.logger:warning:173 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 05:51:20.085 | INFO     | agent_memory_system.utils.logger:info:170 | 缓存存储初始化完成
2025-07-20 05:51:20.086 | INFO     | agent_memory_system.utils.logger:info:170 | 记忆管理器初始化完成
2025-07-20 05:51:20.087 | INFO     | agent_memory_system.utils.logger:info:170 | 使用CPU向量索引
2025-07-20 05:51:20.116 | INFO     | agent_memory_system.utils.logger:info:170 | 图存储初始化完成
2025-07-20 05:51:20.309 | WARNING  | __main__:init_app:43 | 环境变量文件不存在: /app/.env
