2025-07-20 06:02:03.422 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 06:02:03.434 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 06:02:03.435 | WARNING  | agent_memory_system.utils.logger:warning:179 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 06:02:03.437 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储初始化完成
2025-07-20 06:02:03.437 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器初始化完成
2025-07-20 06:02:03.437 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 06:02:03.445 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 06:02:03.451 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 06:02:03.459 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 06:02:03.460 | WARNING  | agent_memory_system.utils.logger:warning:179 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 06:02:03.462 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储初始化完成
2025-07-20 06:02:03.462 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器初始化完成
2025-07-20 06:02:03.463 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 06:02:03.472 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 06:02:03.548 | WARNING  | __main__:init_app:43 | 环境变量文件不存在: /app/.env
