2025-07-20 08:14:33.121 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 08:14:33.150 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 08:14:33.150 | WARNING  | agent_memory_system.utils.logger:warning:179 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 08:14:33.154 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储初始化完成
2025-07-20 08:14:33.154 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器初始化完成
2025-07-20 08:14:33.155 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 08:14:33.191 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 08:14:33.215 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 08:14:33.246 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 08:14:33.247 | WARNING  | agent_memory_system.utils.logger:warning:179 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 08:14:33.250 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储初始化完成
2025-07-20 08:14:33.250 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器初始化完成
2025-07-20 08:14:33.251 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 08:14:33.278 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 08:14:33.516 | WARNING  | __main__:init_app:45 | 环境变量文件不存在: /app/.env
