2025-07-20 05:44:34.591 | INFO     | agent_memory_system.utils.logger:info:170 | 使用CPU向量索引
2025-07-20 05:44:34.602 | INFO     | agent_memory_system.utils.logger:info:170 | 图存储初始化完成
2025-07-20 05:44:34.603 | WARNING  | agent_memory_system.utils.logger:warning:173 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 05:44:34.605 | INFO     | agent_memory_system.utils.logger:info:170 | 缓存存储初始化完成
2025-07-20 05:44:34.605 | INFO     | agent_memory_system.utils.logger:info:170 | 记忆管理器初始化完成
2025-07-20 05:44:34.605 | INFO     | agent_memory_system.utils.logger:info:170 | 使用CPU向量索引
2025-07-20 05:44:34.613 | INFO     | agent_memory_system.utils.logger:info:170 | 图存储初始化完成
2025-07-20 05:44:34.619 | INFO     | agent_memory_system.utils.logger:info:170 | 使用CPU向量索引
2025-07-20 05:44:34.629 | INFO     | agent_memory_system.utils.logger:info:170 | 图存储初始化完成
2025-07-20 05:44:34.630 | WARNING  | agent_memory_system.utils.logger:warning:173 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 05:44:34.632 | INFO     | agent_memory_system.utils.logger:info:170 | 缓存存储初始化完成
2025-07-20 05:44:34.632 | INFO     | agent_memory_system.utils.logger:info:170 | 记忆管理器初始化完成
2025-07-20 05:44:34.632 | INFO     | agent_memory_system.utils.logger:info:170 | 使用CPU向量索引
2025-07-20 05:44:34.640 | INFO     | agent_memory_system.utils.logger:info:170 | 图存储初始化完成
