2025-07-20 10:17:54.603 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 10:17:54.623 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 10:17:54.624 | WARNING  | agent_memory_system.utils.logger:warning:179 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 10:17:54.626 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储初始化完成
2025-07-20 10:17:54.626 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器初始化完成
2025-07-20 10:17:54.627 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 10:17:54.637 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 10:17:54.642 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 10:17:54.652 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 10:17:54.653 | WARNING  | agent_memory_system.utils.logger:warning:179 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 10:17:54.655 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储初始化完成
2025-07-20 10:17:54.655 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器初始化完成
2025-07-20 10:17:54.655 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 10:17:54.665 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 10:17:54.739 | WARNING  | __main__:init_app:45 | 环境变量文件不存在: /app/.env
