2025-07-20 09:40:16.094 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 09:40:16.123 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 09:40:16.123 | WARNING  | agent_memory_system.utils.logger:warning:179 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 09:40:16.127 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储初始化完成
2025-07-20 09:40:16.128 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器初始化完成
2025-07-20 09:40:16.129 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 09:40:16.147 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 09:40:16.160 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 09:40:16.181 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 09:40:16.181 | WARNING  | agent_memory_system.utils.logger:warning:179 | 加密密钥格式不正确,使用随机生成的密钥
2025-07-20 09:40:16.184 | INFO     | agent_memory_system.utils.logger:info:176 | 缓存存储初始化完成
2025-07-20 09:40:16.184 | INFO     | agent_memory_system.utils.logger:info:176 | 记忆管理器初始化完成
2025-07-20 09:40:16.185 | INFO     | agent_memory_system.utils.logger:info:176 | 使用CPU向量索引
2025-07-20 09:40:16.212 | INFO     | agent_memory_system.utils.logger:info:176 | 图存储初始化完成
2025-07-20 09:40:16.363 | WARNING  | __main__:init_app:45 | 环境变量文件不存在: /app/.env
